id,Timestamp,Category,Money,Description,Details
954181651,2022-11-15T00:10:11.130373+00:00,interest,500,Bond yield,"{""bond value"": ""$100000"", ""interest"": ""0.5%"", ""issuer"": ""RWTH Primary Contractor""}"
954180899,2022-11-15T00:10:09.109553+00:00,interest,500,Bond yield,"{""bond value"": ""$100000"", ""interest"": ""0.5%"", ""issuer"": ""TechnoSpace CO.""}"
954180888,2022-11-15T00:10:09.071346+00:00,interest,750,Bond yield,"{""bond value"": ""$150000"", ""interest"": ""0.5%"", ""issuer"": ""Madeireira Cara de Pau""}"
954176225,2022-11-15T00:09:55.819798+00:00,interest,500,Bond yield,"{""bond value"": ""$100000"", ""interest"": ""0.5%"", ""issuer"": ""Eymo1919""}"
954172293,2022-11-15T00:09:46.158376+00:00,interest,2550,Bond yield,"{""bond value"": ""$500000"", ""interest"": ""0.5%"", ""issuer"": ""Capybara Company""}"
954172194,2022-11-15T00:09:45.937071+00:00,interest,625,Bond yield,"{""bond value"": ""$125000"", ""interest"": ""0.5%"", ""issuer"": ""Wonka chocolate""}"
954164536,2022-11-15T00:09:25.856955+00:00,interest,625,Bond yield,"{""bond value"": ""$125000"", ""interest"": ""0.5%"", ""issuer"": ""Don Aspi TKOC""}"
954156356,2022-11-15T00:09:05.551693+00:00,interest,688,Bond yield,"{""bond value"": ""$135000"", ""interest"": ""0.5%"", ""issuer"": ""Anadolu""}"
954151476,2022-11-15T00:08:52.849618+00:00,interest,400,Bond yield,"{""bond value"": ""$80000"", ""interest"": ""0.5%"", ""issuer"": ""WE GOT U""}"
954151185,2022-11-15T00:08:52.176878+00:00,interest,150,Bond yield,"{""bond value"": ""$30000"", ""interest"": ""0.5%"", ""issuer"": ""Simgi Entreprise""}"
954151177,2022-11-15T00:08:52.163987+00:00,interest,1000,Bond yield,"{""bond value"": ""$200000"", ""interest"": ""0.5%"", ""issuer"": ""Jerem store""}"
954137760,2022-11-15T00:08:20.816118+00:00,interest,625,Bond yield,"{""bond value"": ""$125000"", ""interest"": ""0.5%"", ""issuer"": ""Win Win Street food""}"
954131406,2022-11-15T00:08:08.210220+00:00,interest,1250,Bond yield,"{""bond value"": ""$250000"", ""interest"": ""0.5%"", ""issuer"": ""Coby company""}"
954117389,2022-11-15T00:07:44.095552+00:00,interest,510,Bond yield,"{""bond value"": ""$100000"", ""interest"": ""0.5%"", ""issuer"": ""GRUP LDS""}"
954111844,2022-11-15T00:07:34.334676+00:00,interest,1500,Bond yield,"{""bond value"": ""$300000"", ""interest"": ""0.5%"", ""issuer"": ""Gungor holding 0""}"
954111478,2022-11-15T00:07:33.522848+00:00,interest,1250,Bond yield,"{""bond value"": ""$250000"", ""interest"": ""0.5%"", ""issuer"": ""Heatsink""}"
954109449,2022-11-15T00:07:29.655282+00:00,interest,1250,Bond yield,"{""bond value"": ""$250000"", ""interest"": ""0.5%"", ""issuer"": ""UGC Logistics""}"
954108221,2022-11-15T00:07:27.611117+00:00,interest,1000,Bond yield,"{""bond value"": ""$200000"", ""interest"": ""0.5%"", ""issuer"": ""Gwen Corp""}"
954106976,2022-11-15T00:07:25.307669+00:00,interest,500,Bond yield,"{""bond value"": ""$100000"", ""interest"": ""0.5%"", ""issuer"": ""LACTALOS""}"
954081588,2022-11-15T00:06:40.047113+00:00,interest,255,Bond yield,"{""bond value"": ""$50000"", ""interest"": ""0.5%"", ""issuer"": ""BestBeverage""}"
954070899,2022-11-15T00:06:20.645489+00:00,interest,637,Bond yield,"{""bond value"": ""$125000"", ""interest"": ""0.5%"", ""issuer"": ""AllCore Electronics""}"
954054234,2022-11-15T00:05:48.008854+00:00,interest,1250,Bond yield,"{""bond value"": ""$250000"", ""interest"": ""0.5%"", ""issuer"": ""SECCEN UK""}"
954054231,2022-11-15T00:05:47.999318+00:00,interest,950,Bond yield,"{""bond value"": ""$190000"", ""interest"": ""0.5%"", ""issuer"": ""Alekos S.A.""}"
954054212,2022-11-15T00:05:47.941857+00:00,interest,425,Bond yield,"{""bond value"": ""$85000"", ""interest"": ""0.5%"", ""issuer"": ""Fate Co""}"
954054208,2022-11-15T00:05:47.932514+00:00,interest,1775,Bond yield,"{""bond value"": ""$355000"", ""interest"": ""0.5%"", ""issuer"": ""Brother Xiaoye""}"
953558048,2022-11-14T18:07:54.393298+00:00,market,-2394,Bought Carbon composite on market,"{""amount"": 38, ""price"": ""$63.00"", ""seller(s)"": ""HakuPic""}"
953557730,2022-11-14T18:07:37.551626+00:00,production,-4235,Production of Fuselage,"{""amount"": 23, ""price"": ""$2014.81"", ""quality"": 0}"
953555629,2022-11-14T18:05:43.634629+00:00,market,-420,Bought Steel on market,"{""amount"": 40, ""price"": ""$10.50"", ""seller(s)"": ""Yangs Tradings LTD""}"
953554694,2022-11-14T18:04:50.870818+00:00,production,-53345,Production of Carbon fibers,"{""amount"": 25790, ""price"": ""$4.93"", ""quality"": 1}"
953184051,2022-11-14T12:11:01.081102+00:00,bond defaults,13000,Restructured 20% bond call,"{""issuer (in bankruptcy)"": ""KComme"", ""buyer"": ""Erbium Dragon"", ""amount"": 13, ""interest"": 0.5, ""missed payments"": 0, ""restructure percentage"": 20, ""bond value (at purchase)"": 65000, ""interest collected"": 6500.0}"
953169651,2022-11-14T11:57:19.871560+00:00,production,-921,Production of Fuselage,"{""amount"": 5, ""price"": ""$2012.81"", ""quality"": 0}"
953169522,2022-11-14T11:57:10.363302+00:00,production,-16262,Production of Carbon composite,"{""amount"": 2534, ""price"": ""$45.77"", ""quality"": 1}"
953140866,2022-11-14T11:28:05.813438+00:00,fees,-1523,Market fees selling High grade e-comps,{}
953140864,2022-11-14T11:28:05.809926+00:00,market,50740,High grade e-comps market order filled,"{""resource"": ""High grade e-comps"", ""amount"": 59, ""quality"": 2, ""price"": ""$860.00"", ""buyer"": ""Ansgar KG"", ""profit"": 17270}"
953045425,2022-11-14T09:33:03.813407+00:00,fees,-2554,Market fees selling Fuselage,{}
953045424,2022-11-14T09:33:03.810122+00:00,market,85120,Fuselage market order filled,"{""resource"": ""Fuselage"", ""amount"": 32, ""quality"": 0, ""price"": ""$2660.00"", ""buyer"": ""Polska Elektronika"", ""profit"": 18338}"
953042907,2022-11-14T09:29:59.978008+00:00,production,-80007,Production of Carbon fibers,"{""amount"": 38680, ""price"": ""$4.93"", ""quality"": 1}"
953041407,2022-11-14T09:28:09.353426+00:00,production,-4972,Production of Fuselage,"{""amount"": 27, ""price"": ""$2012.74"", ""quality"": 0}"
952725773,2022-11-14T03:30:49.954742+00:00,taxes,-29840,Accounting overhead,"{""Cash"": ""$793,846"", ""Investment in bonds"": ""$6,690,000"", ""Bonds payable"": ""$0"", ""Executive lift"": ""$0"", ""Cash/bonds value over $3,000,000 at 0.5%"": ""$22,420"", ""Cash/bonds value over $6,000,000 at 0.5%"": ""$7,420""}"
952707421,2022-11-14T03:01:57.609062+00:00,market,5160,High grade e-comps market order filled,"{""resource"": ""High grade e-comps"", ""amount"": 6, ""quality"": 2, ""price"": ""$860.00"", ""buyer"": ""Kittyfan"", ""profit"": 1911}"
952705889,2022-11-14T02:59:51.287395+00:00,fees,-207,Market fees selling High grade e-comps,"{""remaining_fees"": ""$0""}"
952705888,2022-11-14T02:59:51.285184+00:00,market,1720,High grade e-comps market order partially filled,"{""resource"": ""High grade e-comps"", ""amount"": 2, ""quality"": 2, ""price"": ""$860.00"", ""buyer"": ""HALAKHITA LTD."", ""profit"": ""$430"", ""fees"": ""$207"", ""remaining_fees"": ""$0""}"
952692708,2022-11-14T02:36:59.966256+00:00,market,53400,Fuselage market order filled,"{""resource"": ""Fuselage"", ""amount"": 20, ""quality"": 0, ""price"": ""$2670.00"", ""buyer"": ""CorporaLion"", ""profit"": 13261}"
952688610,2022-11-14T02:30:53.078847+00:00,fees,-4486,Market fees selling Fuselage,"{""remaining_fees"": ""$0""}"
952688609,2022-11-14T02:30:53.076778+00:00,market,96120,Fuselage market order partially filled,"{""resource"": ""Fuselage"", ""amount"": 36, ""quality"": 0, ""price"": ""$2670.00"", ""buyer"": ""Fherco.com Corporativo"", ""profit"": ""$19384"", ""fees"": ""$4486"", ""remaining_fees"": ""$0""}"
952677575,2022-11-14T02:14:13.583314+00:00,production,-6445,Production of Fuselage,"{""amount"": 35, ""price"": ""$2007.12"", ""quality"": 0}"
952677459,2022-11-14T02:14:05.257989+00:00,production,-22818,Production of Silicon,"{""amount"": 8000, ""price"": ""$5.67"", ""quality"": 2}"
952677181,2022-11-14T02:13:42.768599+00:00,production,-8260,Production of Carbon composite,"{""amount"": 1287, ""price"": ""$45.72"", ""quality"": 1}"
952676864,2022-11-14T02:13:15.494354+00:00,production,-53345,Production of Carbon fibers,"{""amount"": 25790, ""price"": ""$4.93"", ""quality"": 1}"
952599566,2022-11-14T00:15:50.544955+00:00,interest,500,Bond yield,"{""bond value"": ""$100000"", ""interest"": ""0.5%"", ""issuer"": ""RWTH Primary Contractor""}"
952597276,2022-11-14T00:15:30.615094+00:00,interest,500,Bond yield,"{""bond value"": ""$100000"", ""interest"": ""0.5%"", ""issuer"": ""Eymo1919""}"
952595487,2022-11-14T00:15:15.868933+00:00,interest,2550,Bond yield,"{""bond value"": ""$500000"", ""interest"": ""0.5%"", ""issuer"": ""Capybara Company""}"
952588298,2022-11-14T00:14:13.300749+00:00,interest,688,Bond yield,"{""bond value"": ""$135000"", ""interest"": ""0.5%"", ""issuer"": ""Anadolu""}"
952579753,2022-11-14T00:13:02.431874+00:00,interest,625,Bond yield,"{""bond value"": ""$125000"", ""interest"": ""0.5%"", ""issuer"": ""Win Win Street food""}"
952575781,2022-11-14T00:12:46.490035+00:00,interest,1530,Bond yield,"{""bond value"": ""$300000"", ""interest"": ""0.5%"", ""issuer"": ""Unicorn Processing""}"
952572677,2022-11-14T00:12:37.511293+00:00,interest,1250,Bond yield,"{""bond value"": ""$250000"", ""interest"": ""0.5%"", ""issuer"": ""HABASHAVACILIK""}"
952572266,2022-11-14T00:12:36.125259+00:00,interest,1250,Bond yield,"{""bond value"": ""$250000"", ""interest"": ""0.5%"", ""issuer"": ""Coby company""}"
952567909,2022-11-14T00:12:21.246138+00:00,interest,510,Bond yield,"{""bond value"": ""$100000"", ""interest"": ""0.5%"", ""issuer"": ""GRUP LDS""}"
952559031,2022-11-14T00:11:53.180441+00:00,interest,1250,Bond yield,"{""bond value"": ""$250000"", ""interest"": ""0.5%"", ""issuer"": ""UGC Logistics""}"
952557993,2022-11-14T00:11:49.412983+00:00,interest,1000,Bond yield,"{""bond value"": ""$200000"", ""interest"": ""0.5%"", ""issuer"": ""Gwen Corp""}"
952556495,2022-11-14T00:11:44.846948+00:00,interest,500,Bond yield,"{""bond value"": ""$100000"", ""interest"": ""0.5%"", ""issuer"": ""LACTALOS""}"
952551826,2022-11-14T00:11:30.528787+00:00,interest,1500,Bond yield,"{""bond value"": ""$300000"", ""interest"": ""0.5%"", ""issuer"": ""Gungor holding 0""}"
952551716,2022-11-14T00:11:30.004892+00:00,interest,1250,Bond yield,"{""bond value"": ""$250000"", ""interest"": ""0.5%"", ""issuer"": ""Heatsink""}"
952545870,2022-11-14T00:11:10.925817+00:00,interest,625,Bond yield,"{""bond value"": ""$125000"", ""interest"": ""0.5%"", ""issuer"": ""Rockport""}"
952530110,2022-11-14T00:10:29.989268+00:00,interest,510,Bond yield,"{""bond value"": ""$100000"", ""interest"": ""0.5%"", ""issuer"": ""Mr..Elon Musk""}"
952527607,2022-11-14T00:10:24.706589+00:00,interest,1000,Bond yield,"{""bond value"": ""$200000"", ""interest"": ""0.5%"", ""issuer"": ""Full Live""}"
952522357,2022-11-14T00:10:14.311585+00:00,interest,255,Bond yield,"{""bond value"": ""$50000"", ""interest"": ""0.5%"", ""issuer"": ""BestBeverage""}"
952520917,2022-11-14T00:10:10.171905+00:00,interest,1250,Bond yield,"{""bond value"": ""$250000"", ""interest"": ""0.5%"", ""issuer"": ""BOOP PROSPECTING.""}"
952514613,2022-11-14T00:09:54.902901+00:00,interest,625,Bond yield,"{""bond value"": ""$125000"", ""interest"": ""0.5%"", ""issuer"": ""Wonka chocolate""}"
952507495,2022-11-14T00:09:37.120874+00:00,interest,625,Bond yield,"{""bond value"": ""$125000"", ""interest"": ""0.5%"", ""issuer"": ""Plucking Frog""}"
952506474,2022-11-14T00:09:34.525876+00:00,interest,637,Bond yield,"{""bond value"": ""$125000"", ""interest"": ""0.5%"", ""issuer"": ""AllCore Electronics""}"
952498489,2022-11-14T00:09:14.822556+00:00,interest,390,Bond yield,"{""bond value"": ""$75000"", ""interest"": ""0.5%"", ""issuer"": ""A.V.H BLUE MOON""}"
952498337,2022-11-14T00:09:14.460328+00:00,interest,625,Bond yield,"{""bond value"": ""$125000"", ""interest"": ""0.5%"", ""issuer"": ""Don Aspi TKOC""}"
952490116,2022-11-14T00:08:54.583734+00:00,interest,300,Bond yield,"{""bond value"": ""$50000"", ""interest"": ""0.6%"", ""issuer"": ""Seven ithalat ihracat""}"
952490101,2022-11-14T00:08:54.554872+00:00,interest,2600,Bond yield,"{""bond value"": ""$500000"", ""interest"": ""0.5%"", ""issuer"": ""Beatniks Cash Salad""}"
952476782,2022-11-14T00:08:25.956174+00:00,interest,1250,Bond yield,"{""bond value"": ""$250000"", ""interest"": ""0.5%"", ""issuer"": ""SECCEN UK""}"
952476774,2022-11-14T00:08:25.938263+00:00,interest,950,Bond yield,"{""bond value"": ""$190000"", ""interest"": ""0.5%"", ""issuer"": ""Alekos S.A.""}"
952476739,2022-11-14T00:08:25.850103+00:00,interest,425,Bond yield,"{""bond value"": ""$85000"", ""interest"": ""0.5%"", ""issuer"": ""Fate Co""}"
952476734,2022-11-14T00:08:25.833355+00:00,interest,1775,Bond yield,"{""bond value"": ""$355000"", ""interest"": ""0.5%"", ""issuer"": ""Brother Xiaoye""}"
952473906,2022-11-14T00:08:18.846950+00:00,interest,400,Bond yield,"{""bond value"": ""$80000"", ""interest"": ""0.5%"", ""issuer"": ""WE GOT U""}"
952473417,2022-11-14T00:08:17.879746+00:00,interest,150,Bond yield,"{""bond value"": ""$30000"", ""interest"": ""0.5%"", ""issuer"": ""Simgi Entreprise""}"
952473409,2022-11-14T00:08:17.864532+00:00,interest,1000,Bond yield,"{""bond value"": ""$200000"", ""interest"": ""0.5%"", ""issuer"": ""Jerem store""}"
952473352,2022-11-14T00:08:17.760087+00:00,interest,750,Bond yield,"{""bond value"": ""$125000"", ""interest"": ""0.6%"", ""issuer"": ""KANLIS""}"
952473347,2022-11-14T00:08:17.750888+00:00,interest,1250,Bond yield,"{""bond value"": ""$250000"", ""interest"": ""0.5%"", ""issuer"": ""UTOPIA MINDS""}"
952468338,2022-11-14T00:08:06.753194+00:00,interest,500,Bond yield,"{""bond value"": ""$100000"", ""interest"": ""0.5%"", ""issuer"": ""TechnoSpace CO.""}"
952468333,2022-11-14T00:08:06.742025+00:00,interest,750,Bond yield,"{""bond value"": ""$150000"", ""interest"": ""0.5%"", ""issuer"": ""Madeireira Cara de Pau""}"
952458700,2022-11-14T00:07:46.165976+00:00,interest,325,Bond yield,"{""bond value"": ""$65000"", ""interest"": ""0.5%"", ""issuer"": ""KComme""}"
951959123,2022-11-13T18:34:16.291041+00:00,production,-2394,Production of Fuselage,"{""amount"": 13, ""price"": ""$2006.59"", ""quality"": 0}"
951958775,2022-11-13T18:33:59.006382+00:00,production,-3646,Production of Carbon composite,"{""amount"": 568, ""price"": ""$45.64"", ""quality"": 1}"
951958366,2022-11-13T18:33:36.789748+00:00,market,-91600,Bought Construction units on market,"{""amount"": 40, ""price"": ""$2290.00"", ""seller(s)"": ""chilokk readyaavumm, AMBADA VEERA SUNNYKUTTAA""}"
951958356,2022-11-13T18:33:36.373134+00:00,market,-5312,Bought Planks on market,"{""amount"": 640, ""price"": ""$8.30"", ""seller(s)"": ""Toth s.r.o""}"
951958348,2022-11-13T18:33:35.860416+00:00,market,-4730,Bought Bricks on market,"{""amount"": 2200, ""price"": ""$2.15"", ""seller(s)"": ""Pires investimentos""}"
951958335,2022-11-13T18:33:35.318822+00:00,market,-25920,Bought Reinforced concrete on market,"{""amount"": 160, ""price"": ""$162.00"", ""seller(s)"": ""PANTHER5""}"
951957799,2022-11-13T18:33:08.146928+00:00,market,-45800,Bought Construction units on market,"{""amount"": 20, ""price"": ""$2290.00"", ""seller(s)"": ""Ferreteria LATAM""}"
951957790,2022-11-13T18:33:07.712271+00:00,market,-2656,Bought Planks on market,"{""amount"": 320, ""price"": ""$8.30"", ""seller(s)"": ""Toth s.r.o""}"
951957770,2022-11-13T18:33:06.936844+00:00,market,-2365,Bought Bricks on market,"{""amount"": 1100, ""price"": ""$2.15"", ""seller(s)"": ""Pires investimentos""}"
951957753,2022-11-13T18:33:06.312414+00:00,market,-12880,Bought Reinforced concrete on market,"{""amount"": 80, ""price"": ""$161.00"", ""seller(s)"": ""HMT Intelligence""}"
951832920,2022-11-13T16:33:57.451906+00:00,fees,-1367,Market fees selling Fuselage,{}
951832919,2022-11-13T16:33:57.449625+00:00,market,45560,Fuselage market order filled,"{""resource"": ""Fuselage"", ""amount"": 17, ""quality"": 0, ""price"": ""$2680.00"", ""buyer"": ""Tagliacozzo"", ""profit"": 10070}"
951823201,2022-11-13T16:24:16.996619+00:00,fees,-207,Market fees selling High grade e-comps,{}
951823200,2022-11-13T16:24:16.994839+00:00,market,6880,High grade e-comps market order filled,"{""resource"": ""High grade e-comps"", ""amount"": 8, ""quality"": 2, ""price"": ""$860.00"", ""buyer"": ""Padre inc."", ""profit"": 2333}"
951821213,2022-11-13T16:22:25.990109+00:00,production,-7655,Production of Fuselage,"{""amount"": 42, ""price"": ""$2007.00"", ""quality"": 0}"
951821076,2022-11-13T16:22:19.514326+00:00,production,-7229,Production of Carbon composite,"{""amount"": 1138, ""price"": ""$45.53"", ""quality"": 1}"
951820910,2022-11-13T16:22:09.412466+00:00,production,-38309,Production of High grade e-comps,"{""amount"": 176, ""price"": ""$541.47"", ""quality"": 2}"
951820707,2022-11-13T16:21:56.336159+00:00,production,-26390,Production of Carbon fibers,"{""amount"": 12890, ""price"": ""$4.91"", ""quality"": 1}"
951746712,2022-11-13T15:12:27.752246+00:00,market,82500,Fuselage market order filled,"{""resource"": ""Fuselage"", ""amount"": 30, ""quality"": 0, ""price"": ""$2750.00"", ""buyer"": ""Walton Capital Investments"", ""profit"": 16168}"
951746711,2022-11-13T15:12:27.731615+00:00,fees,-2384,Market fees selling Fuselage,{}
951746710,2022-11-13T15:12:27.727481+00:00,market,79460,Fuselage market order filled,"{""resource"": ""Fuselage"", ""amount"": 29, ""quality"": 0, ""price"": ""$2740.00"", ""buyer"": ""Walton Capital Investments"", ""profit"": 18523}"
951674904,2022-11-13T14:05:00.196662+00:00,fees,-1155,Market fees selling Silicon,{}
951674903,2022-11-13T14:05:00.194457+00:00,market,38500,Silicon market order filled,"{""resource"": ""Silicon"", ""amount"": 5000, ""quality"": 2, ""price"": ""$7.70"", ""buyer"": ""CHC Group Co"", ""profit"": 9116}"
951611787,2022-11-13T13:04:13.053573+00:00,fees,-2502,Market fees selling Chemicals,{}
951611786,2022-11-13T13:04:13.050885+00:00,market,83400,Chemicals market order filled,"{""resource"": ""Chemicals"", ""amount"": 6000, ""quality"": 2, ""price"": ""$13.90"", ""buyer"": ""UKRAINE SUPPORT CORP."", ""profit"": 4367}"
951607162,2022-11-13T13:00:07.746675+00:00,fees,-2564,Market fees selling Fuselage,{}
951607161,2022-11-13T13:00:07.742860+00:00,market,85440,Fuselage market order filled,"{""resource"": ""Fuselage"", ""amount"": 32, ""quality"": 0, ""price"": ""$2670.00"", ""buyer"": ""Myst Take"", ""profit"": 18644}"
951606083,2022-11-13T12:59:07.824227+00:00,fees,-462,Market fees selling High grade e-comps,{}
951606082,2022-11-13T12:59:07.822028+00:00,market,15390,High grade e-comps market order filled,"{""resource"": ""High grade e-comps"", ""amount"": 18, ""quality"": 2, ""price"": ""$855.00"", ""buyer"": ""TalikHoLdInG"", ""profit"": 5163}"
951602236,2022-11-13T12:55:15.337577+00:00,bonds,-300000,Investment in bonds,"{""amount"": 60, ""bond issuer"": ""Unicorn Processing"", ""interest"": ""0.5%"", ""restructure on default"": ""60%""}"
951597752,2022-11-13T12:50:45.884724+00:00,market,-34000,Bought Transport on market,"{""amount"": 100000, ""price"": ""$0.34"", ""seller(s)"": ""Falimento""}"
951597071,2022-11-13T12:49:53.449696+00:00,production,-45354,Production of Silicon,"{""amount"": 16065, ""price"": ""$5.66"", ""quality"": 2}"
